u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,access,width,tunnel,service,bridge,junction,est_width,NO2_ugm3,NO_ugm3,CO2_mgm3,CO_mgm3,O3_ugm3,PM25_ugm3
4715530053,4050187492,0,478322334,False,,,service,,False,5.417999999999999,,"LINESTRING (-6.2472498 53.3370465, -6.2472575 53.337037, -6.2472852 53.3370026)",,,,,,,,16.930933333333336,19.701372727272727,807.1014666666666,0.3211333333333333,34.32953333333334,7.348866666666667
4715530055,4715530059,0,10575468,False,,James's Place East,unclassified,30,False,27.423,,"LINESTRING (-6.2469926 53.3368994, -6.2466667 53.336779, -6.246641 53.33677)",,,,,,,,15.588666666666668,14.708090909090906,809.8173333333334,0.3166666666666666,33.24066666666667,8.824333333333334
4715530055,4050187492,0,10575468,False,,James's Place East,unclassified,30,True,22.566000000000003,,"LINESTRING (-6.2469926 53.3368994, -6.2471146 53.3369444, -6.2472852 53.3370026)",,,,,,,,15.588666666666668,14.708090909090906,809.8173333333334,0.3166666666666666,33.24066666666667,8.824333333333334
4715530055,4715530056,0,478322336,False,,,service,,True,5.315,,"LINESTRING (-6.2469926 53.3368994, -6.2469685 53.3369243, -6.2469526 53.3369408)",,,,,,,,15.588666666666668,14.708090909090908,809.8173333333334,0.3166666666666666,33.24066666666667,8.824333333333334
4715530056,4715530055,0,478322336,False,,,service,,False,5.315,,"LINESTRING (-6.2469526 53.3369408, -6.2469685 53.3369243, -6.2469926 53.3368994)",,,,,,,,15.588666666666668,14.708090909090908,809.8173333333334,0.3166666666666666,33.24066666666667,8.824333333333334
4715530058,4715530059,0,478322338,False,,,service,,False,4.886,,"LINESTRING (-6.2466071 53.336809, -6.2466172 53.3367974, -6.246641 53.33677)",,,,,,,,15.588666666666668,14.708090909090908,809.8173333333334,0.3166666666666666,33.24066666666667,8.824333333333334
4715530059,4715530045,0,10575468,False,,James's Place East,unclassified,30,False,80.275,,"LINESTRING (-6.246641 53.33677, -6.2460451 53.3365607, -6.2455908 53.3364125)",,,,,,,,15.588666666666668,14.708090909090906,809.8173333333334,0.3166666666666666,33.24066666666667,8.824333333333334
4715530059,4715530055,0,10575468,False,,James's Place East,unclassified,30,True,27.423,,"LINESTRING (-6.246641 53.33677, -6.2466667 53.336779, -6.2469926 53.3368994)",,,,,,,,15.588666666666668,14.708090909090906,809.8173333333334,0.3166666666666666,33.24066666666667,8.824333333333334
4715530059,4715530058,0,478322338,False,,,service,,True,4.886,,"LINESTRING (-6.246641 53.33677, -6.2466172 53.3367974, -6.2466071 53.336809)",,,,,,,,15.588666666666668,14.708090909090908,809.8173333333334,0.3166666666666666,33.24066666666667,8.824333333333334
4715557519,257944591,0,25890782,False,,Fleming's Place,service,30,True,2.399,,"LINESTRING (-6.2454326 53.3331424, -6.2454054 53.3331282)",,,,alley,,,,39.7465,38.07325,823.207,0.4295,64.4905,8.403500000000001
4715557519,10097083081,0,478326012,False,,Fleming's Place,service,30,False,26.299,,"LINESTRING (-6.2454326 53.3331424, -6.2451936 53.333331)",,,,alley,,,,39.7465,38.07325,823.207,0.4295,64.4905,8.403500000000001
4715557519,4715611026,0,25890782,False,,Fleming's Place,service,30,False,28.607000000000003,,"LINESTRING (-6.2454326 53.3331424, -6.2454924 53.3331737, -6.2457567 53.3333119)",,,,alley,,,,39.7465,38.07325,823.207,0.4295,64.4905,8.403500000000001
4715557521,4715557523,0,478326013,False,,Fleming's Place,service,30,False,36.701,,"LINESTRING (-6.2447926 53.3330819, -6.2449656 53.3331556, -6.2450836 53.3331492, -6.2452097 53.3330403)",,,,alley,,,,38.062799999999996,37.160470833333335,821.502,0.432525,63.9308,8.275575
4715557523,257944591,0,478326013,False,,Fleming's Place,service,30,False,16.26,,"LINESTRING (-6.2452097 53.3330403, -6.2454054 53.3331282)",,,,alley,,,,39.7465,38.07325,823.207,0.4295,64.4905,8.403500000000001
4715557523,4715611072,0,478326014,False,,,service,,False,3.474,,"LINESTRING (-6.2452097 53.3330403, -6.2451673 53.333022)",,,,,,,,39.7465,38.07325,823.207,0.4295,64.4905,8.403500000000001
4715557523,4715557521,0,478326013,False,,Fleming's Place,service,30,True,36.701,,"LINESTRING (-6.2452097 53.3330403, -6.2450836 53.3331492, -6.2449656 53.3331556, -6.2447926 53.3330819)",,,,alley,,,,38.062799999999996,37.160470833333335,821.502,0.432525,63.9308,8.275575000000002
4715611023,4715611026,0,"[478332824, 478332820, 478332822]",False,,,service,30,False,48.81700000000001,,"LINESTRING (-6.2453702 53.3336691, -6.2455164 53.3335714, -6.2455084 53.3335154, -6.2456253 53.3334198, -6.2457166 53.3333442, -6.2457256 53.333337, -6.2457567 53.3333119)",,,building_passage,alley,,,,37.240905194805194,34.45850844155844,823.8889441558441,0.42918701298701295,60.41064805194805,8.270484415584416
4715611026,32335862,0,25890782,False,,Fleming's Place,service,30,False,60.492,,"LINESTRING (-6.2457567 53.3333119, -6.246315 53.3335966, -6.2463346 53.333618, -6.2463564 53.3336418, -6.2463972 53.3336901)",,,,alley,,,,39.7465,38.07325,823.207,0.4295,64.4905,8.403500000000001
4715611026,4715557519,0,25890782,False,,Fleming's Place,service,30,True,28.607000000000003,,"LINESTRING (-6.2457567 53.3333119, -6.2454924 53.3331737, -6.2454326 53.3331424)",,,,alley,,,,39.7465,38.07325,823.207,0.4295,64.4905,8.403500000000001
4715611026,4715611023,0,"[478332824, 478332820, 478332822]",False,,,service,30,True,48.81700000000001,,"LINESTRING (-6.2457567 53.3333119, -6.2457256 53.333337, -6.2457166 53.3333442, -6.2456253 53.3334198, -6.2455084 53.3335154, -6.2455164 53.3335714, -6.2453702 53.3336691)",,,building_passage,alley,,,,37.240905194805194,34.45850844155844,823.8889441558441,0.42918701298701295,60.41064805194805,8.270484415584416
4715611072,4715557523,0,478326014,False,,,service,,True,3.474,,"LINESTRING (-6.2451673 53.333022, -6.2452097 53.3330403)",,,,,,,,39.7465,38.07325,823.207,0.4295,64.4905,8.403500000000001
4731405965,2424088878,0,378175982,True,,James Street East,unclassified,30,False,58.292,,"LINESTRING (-6.2473318 53.3372023, -6.2468704 53.3376483)",,,,,,,,15.39325,32.8455625,811.989,0.34325,40.06075,6.55125
4731405965,4731405968,0,480110556,False,,,service,,True,7.779,,"LINESTRING (-6.2473318 53.3372023, -6.247387 53.3372248, -6.2474286 53.3372417)",,,,driveway,,,,15.484444444444447,24.38140909090909,810.9755555555556,0.33084444444444444,36.87804444444444,7.6120222222222225
4731405968,4731405965,0,480110556,False,,,service,,False,7.779,,"LINESTRING (-6.2474286 53.3372417, -6.247387 53.3372248, -6.2473318 53.3372023)",,,,driveway,,,,15.484444444444447,24.38140909090909,810.9755555555556,0.33084444444444444,36.87804444444444,7.6120222222222225
4731405969,2424088878,0,234107828,False,,,service,,True,9.162,,"LINESTRING (-6.2469897 53.3376897, -6.2469231 53.3376666, -6.2468704 53.3376483)",,,,driveway,,,,21.820000000000004,33.913,820.678,0.318,47.23,4.732
4738737258,4738737259,0,480927558,False,,,service,30,False,4.135,,"LINESTRING (-6.2535147 53.3345939, -6.2534659 53.334617)",,,,alley,,,,29.449350000000003,10.215075,806.04255,0.418,34.25314999999999,6.227500000000001
4738737259,130246569,0,13872527,False,,Fitzwilliam Court,service,30,True,15.296,,"LINESTRING (-6.2534659 53.334617, -6.2533159 53.3345126)",,,,alley,,,,34.815675,7.2315375,794.462775,0.4495,32.02857499999999,6.226750000000001
4738737259,4738737258,0,480927558,False,,,service,30,True,4.135,,"LINESTRING (-6.2534659 53.334617, -6.2535147 53.3345939)",,,,alley,,,,29.449350000000003,10.215075,806.04255,0.418,34.25314999999999,6.227500000000001
4738737259,130246570,0,"[521971888, 521971887, 13872527]",False,,Fitzwilliam Court,service,30,False,42.843,,"LINESTRING (-6.2534659 53.334617, -6.2535783 53.3346917, -6.253732 53.3347916, -6.2538002 53.33485, -6.2538208 53.3348625, -6.253892 53.3349055)",,,building_passage,alley,,,,24.083025000000003,13.198612500000001,817.6223249999999,0.3865,36.477725,6.22825
4738737259,10538025350,0,"[1130747947, 1130747948]",False,,,service,,False,33.615,,"LINESTRING (-6.2534659 53.334617, -6.253423 53.3346378, -6.2531749 53.3348627)",,,,"['alley', 'parking_aisle']",,,,30.5406,9.465425000000002,808.26755,0.41829999999999995,37.76664999999999,6.595033333333333
4738737261,4738737262,0,480927560,False,,,service,30,False,3.347,,"LINESTRING (-6.2525172 53.3341754, -6.252493 53.3342018)",,,,,,,,40.182,4.248,782.883,0.481,29.803999999999995,6.226
4738737262,10538025356,0,13872469,False,,Kingram Place,service,30,True,2.173,,"LINESTRING (-6.252493 53.3342018, -6.2525207 53.3342122)",,,,alley,,,,40.182,4.248,782.883,0.481,29.804,6.226
4738737262,4738737261,0,480927560,False,,,service,30,True,3.347,,"LINESTRING (-6.252493 53.3342018, -6.2525172 53.3341754)",,,,,,,,40.182,4.248,782.883,0.481,29.803999999999995,6.226
4738737262,10261384450,0,13872469,False,,Kingram Place,service,30,False,38.554,,"LINESTRING (-6.252493 53.3342018, -6.2520387 53.3340308, -6.2520016 53.3340171)",,,,alley,,,,40.182,4.248,782.8830000000002,0.48100000000000004,29.804,6.226
4738737263,130246572,0,13872528,False,,Kingram Place,service,30,False,26.543,,"LINESTRING (-6.2530645 53.3341348, -6.2528583 53.3343393)",,,,alley,,,,40.182,4.248,782.883,0.481,29.803999999999995,6.226
4738737263,130246571,0,13872528,False,,Kingram Place,service,30,True,11.644,,"LINESTRING (-6.2530645 53.3341348, -6.2531593 53.3340467)",,,,alley,,,,36.5056,10.619600000000002,790.8008,0.45859999999999995,33.178399999999996,6.474600000000001
4738737263,4738737264,0,480927561,False,,,service,30,False,3.211,,"LINESTRING (-6.2530645 53.3341348, -6.2531027 53.3341525)",,,,,,,,40.182,4.248,782.883,0.481,29.803999999999995,6.226
4738737264,4738737263,0,480927561,False,,,service,30,True,3.211,,"LINESTRING (-6.2531027 53.3341525, -6.2530645 53.3341348)",,,,,,,,40.182,4.248,782.883,0.481,29.803999999999995,6.226
4738737266,4738754985,0,480927563,False,,Quinn's Lane,service,30,False,7.735,,"LINESTRING (-6.2544052 53.3354268, -6.2544624 53.3354874)",,,,alley,,,,12.030333333333331,7.933,801.0613333333334,0.347,48.076,6.450666666666667
4738737266,4738737267,0,480927565,False,,,service,30,False,3.735,,"LINESTRING (-6.2544052 53.3354268, -6.2544491 53.3354058)",,,,,,,,11.313599999999997,8.232775,800.1065000000001,0.3445,49.6232,6.389099999999999
4738737266,2389844182,0,480927563,False,,Quinn's Lane,service,30,True,37.787000000000006,,"LINESTRING (-6.2544052 53.3354268, -6.2542572 53.3352701, -6.2541393 53.3351265)",,,,alley,,,,12.030333333333331,7.933,801.0613333333334,0.347,48.076,6.450666666666667
4738737267,4738737266,0,480927565,False,,,service,30,True,3.735,,"LINESTRING (-6.2544491 53.3354058, -6.2544052 53.3354268)",,,,,,,,11.313599999999997,8.232775,800.1065000000001,0.3445,49.6232,6.389099999999999
4738737271,4738754977,0,281000527,False,,Laverly Court,service,30,False,4.261,,"LINESTRING (-6.2537109 53.3362774, -6.2536627 53.3363027)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738737271,4738737272,0,480927567,False,,,service,30,False,3.481,,"LINESTRING (-6.2537109 53.3362774, -6.2537429 53.3363022)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738737271,4738754979,0,281000527,False,,Laverly Court,service,30,True,37.881,,"LINESTRING (-6.2537109 53.3362774, -6.2539392 53.3361311, -6.2540979 53.3360271)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738737272,4738737271,0,480927567,False,,,service,30,True,3.481,,"LINESTRING (-6.2537429 53.3363022, -6.2537109 53.3362774)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738737281,323134792,0,"[29376738, 478322316, 480927573, 480927574]",False,,Roger's Lane,service,30,"[False, True]",125.028,,"LINESTRING (-6.2536102 53.3373646, -6.2535456 53.337454, -6.253291 53.3373817, -6.2530915 53.3373212, -6.2529719 53.33731, -6.2528413 53.3373535, -6.2527482 53.3374642, -6.2527354 53.3374818, -6.2524857 53.3378256, -6.2524551 53.3378675)",,,building_passage,alley,,,,27.734316666666665,103.81693333333335,840.6238800000001,0.4990866666666666,40.05332666666667,5.263903333333333
4738737306,4738754989,0,14044126,False,,Windsor Place,service,30,False,8.262,,"LINESTRING (-6.2528044 53.3369491, -6.2529127 53.3369857)",,,,,,,,13.814,4.867,823.163,0.62,40.128,5.49
4738737306,138155638,0,14044126,False,,Windsor Place,service,30,True,9.06,,"LINESTRING (-6.2528044 53.3369491, -6.2526846 53.3369101)",,,,,,,,13.814,4.867,823.163,0.62,40.128,5.49
4738737306,10288570542,0,480927583,False,,,service,30,False,3.658,,"LINESTRING (-6.2528044 53.3369491, -6.2527864 53.3369729, -6.2527818 53.3369791)",,,,alley,,,,13.813999999999998,4.867,823.1630000000001,0.62,40.128,5.489999999999999
4738737317,2850166076,0,281000527,False,,Laverly Court,service,30,False,2.921,,"LINESTRING (-6.2534927 53.336392, -6.2534596 53.3364093)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738737317,4738754976,0,281000527,False,,Laverly Court,service,30,True,9.078,,"LINESTRING (-6.2534927 53.336392, -6.2535954 53.3363381)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738737317,4738737318,0,480927587,False,,,service,30,True,3.419,,"LINESTRING (-6.2534927 53.336392, -6.2534473 53.3363775)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738737318,4738737317,0,480927587,False,,,service,30,False,3.419,,"LINESTRING (-6.2534473 53.3363775, -6.2534927 53.336392)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754968,4738754977,0,480929746,False,,,service,30,False,3.593,,"LINESTRING (-6.2536247 53.3362797, -6.2536627 53.3363027)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754972,4738754982,0,480929752,False,,,service,30,False,6.0,,"LINESTRING (-6.2542717 53.3357669, -6.2543478 53.335796)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754975,4738754976,0,480929744,False,,,service,30,False,4.121,,"LINESTRING (-6.25354 53.3363214, -6.2535954 53.3363381)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754976,4738737317,0,281000527,False,,Laverly Court,service,30,False,9.078,,"LINESTRING (-6.2535954 53.3363381, -6.2534927 53.336392)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754976,4738754977,0,281000527,False,,Laverly Court,service,30,True,5.955,,"LINESTRING (-6.2535954 53.3363381, -6.2536627 53.3363027)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754976,4738754975,0,480929744,False,,,service,30,True,4.121,,"LINESTRING (-6.2535954 53.3363381, -6.25354 53.3363214)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754977,4738754976,0,281000527,False,,Laverly Court,service,30,False,5.955,,"LINESTRING (-6.2536627 53.3363027, -6.2535954 53.3363381)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754977,4738737271,0,281000527,False,,Laverly Court,service,30,True,4.261,,"LINESTRING (-6.2536627 53.3363027, -6.2537109 53.3362774)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754977,4738754968,0,480929746,False,,,service,30,True,3.593,,"LINESTRING (-6.2536627 53.3363027, -6.2536247 53.3362797)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754978,4738754979,0,480929748,False,,,service,30,False,3.528,,"LINESTRING (-6.2540509 53.3360123, -6.2540979 53.3360271)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754979,4738754981,0,281000527,False,,Laverly Court,service,30,True,6.531,,"LINESTRING (-6.2540979 53.3360271, -6.254164 53.3359836)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754979,4738754978,0,480929748,False,,,service,30,True,3.528,,"LINESTRING (-6.2540979 53.3360271, -6.2540509 53.3360123)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754979,4738737271,0,281000527,False,,Laverly Court,service,30,False,37.881,,"LINESTRING (-6.2540979 53.3360271, -6.2539392 53.3361311, -6.2537109 53.3362774)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754980,4738754981,0,480929750,False,,,service,30,False,3.567,,"LINESTRING (-6.2541193 53.3359658, -6.254164 53.3359836)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754981,4738754979,0,281000527,False,,Laverly Court,service,30,False,6.531,,"LINESTRING (-6.254164 53.3359836, -6.2540979 53.3360271)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754981,4738754982,0,281000527,False,,Laverly Court,service,30,True,24.168,,"LINESTRING (-6.254164 53.3359836, -6.2543478 53.335796)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754981,4738754980,0,480929750,False,,,service,30,True,3.567,,"LINESTRING (-6.254164 53.3359836, -6.2541193 53.3359658)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754982,4738754981,0,281000527,False,,Laverly Court,service,30,False,24.168,,"LINESTRING (-6.2543478 53.335796, -6.254164 53.3359836)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754982,4738754972,0,480929752,False,,,service,30,True,6.0,,"LINESTRING (-6.2543478 53.335796, -6.2542717 53.3357669)",,,,,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754982,133399160,0,281000527,False,,Laverly Court,service,30,True,26.912000000000003,,"LINESTRING (-6.2543478 53.335796, -6.2545078 53.335621, -6.2545628 53.3355938)",,,,alley,,,,18.676,4.5515,799.404,0.319,33.356,6.444
4738754984,4738754985,0,480929754,False,,,service,30,False,4.348,,"LINESTRING (-6.2544085 53.3355096, -6.2544624 53.3354874)",,,,,,,,4.863,10.93075,791.513,0.322,63.548,5.835
4738754985,133399160,0,480927563,False,,Quinn's Lane,service,30,False,13.58,,"LINESTRING (-6.2544624 53.3354874, -6.2545628 53.3355938)",,,,alley,,,,12.030333333333331,7.933,801.0613333333334,0.347,48.076,6.450666666666667
4738754985,4738737266,0,480927563,False,,Quinn's Lane,service,30,True,7.735,,"LINESTRING (-6.2544624 53.3354874, -6.2544052 53.3354268)",,,,alley,,,,12.030333333333331,7.933,801.0613333333334,0.347,48.076,6.450666666666667
4738754985,4738754984,0,480929754,False,,,service,30,True,4.348,,"LINESTRING (-6.2544624 53.3354874, -6.2544085 53.3355096)",,,,,,,,4.863,10.93075,791.513,0.322,63.548,5.835
4738754987,9101324,0,230483152,True,2,Pembroke Street Lower,secondary,30,False,33.744,R138,"LINESTRING (-6.2524552 53.3364326, -6.2526129 53.3362599, -6.252698 53.336166)",,,,,,,,27.377,24.391499999999997,834.7705,0.42849999999999994,36.28325,7.728000000000001
4738754987,4738754988,0,480929758,False,,,service,,True,14.001,,"LINESTRING (-6.2524552 53.3364326, -6.2525432 53.3364637, -6.2526367 53.3364967)",,,,,,,,16.805,14.1205,832.549,0.42,41.349,7.010000000000001
4738754988,4738754987,0,480929758,False,,,service,,False,14.001,,"LINESTRING (-6.2526367 53.3364967, -6.2525432 53.3364637, -6.2524552 53.3364326)",,,,,,,,16.805,14.1205,832.549,0.42,41.349,7.010000000000001
4738754989,4738754990,0,14044126,False,,Windsor Place,service,30,False,25.122,,"LINESTRING (-6.2529127 53.3369857, -6.2531 53.3367894)",,,,,,,,13.814,4.867,823.163,0.62,40.128,5.49
4738754989,4738737306,0,14044126,False,,Windsor Place,service,30,True,8.262,,"LINESTRING (-6.2529127 53.3369857, -6.2528044 53.3369491)",,,,,,,,13.814,4.867,823.163,0.62,40.128,5.49
4738754989,10288570529,0,480929759,False,,Windsor Place,service,30,False,3.812,,"LINESTRING (-6.2529127 53.3369857, -6.2529673 53.3369963)",,,,alley,,,,13.813999999999998,4.867,823.1630000000001,0.62,40.128,5.49
