start,end,distance_shortest_route,distance_green_route,pollutant_saving_p,extra_distance_p
POINT (-6.267062558074962 53.332522342662365),POINT (-6.234003227348278 53.3470783516559),3684.635,4456.175000000001,28.219673271887153,17.313951987971762
POINT (-6.244412334029576 53.332690222449),POINT (-6.248111534348733 53.35170664800564),3215.9060000000004,3317.18,23.788944435895356,3.0530149102550794
POINT (-6.295710525594606 53.357863866587785),POINT (-6.248402301141436 53.34260405687888),4479.135000000001,5439.0909999999985,9.347890717145065,17.649199103306007
POINT (-6.246386856358017 53.34318995902934),POINT (-6.286063112697264 53.35776887248739),4200.276000000001,4955.762999999999,17.42569895406123,15.244615208596505
POINT (-6.288447052235111 53.35685630980523),POINT (-6.236940041182878 53.35718844985913),5350.268,6563.400000000001,9.523688720287455,18.48328610171558
POINT (-6.302693575476321 53.345045984091),POINT (-6.306271560099449 53.340643298881304),3183.3620000000005,3777.28,14.753220494498459,15.723430616740078
POINT (-6.254402097240943 53.35705150735648),POINT (-6.289497899271149 53.35834621895602),3754.8549999999996,3818.373999999999,19.726812746686218,1.6635091271834384
POINT (-6.24791445787887 53.340156716112155),POINT (-6.271846016563273 53.337862789509636),2582.24,3905.45,11.848858250761085,33.88111485232176
POINT (-6.259591997109856 53.344629991324375),POINT (-6.244399176796286 53.3306510670038),2297.2899999999995,2654.688,30.156633312890627,13.462900348364878
POINT (-6.279128043730016 53.33370890444964),POINT (-6.304665130608315 53.35286278488582),3927.2,4158.826999999999,28.477787048445617,5.569527176773632
POINT (-6.235585608222383 53.34489928768326),POINT (-6.259355185167974 53.357044145935205),2539.0679999999998,2742.572,3.781812988539942,7.420188057050111
POINT (-6.294542256520468 53.33391233539291),POINT (-6.287256625217553 53.33776450675797),980.6599999999997,1066.605,35.64795712644798,8.057809592117069
POINT (-6.236465262773759 53.340089505208624),POINT (-6.2540487819464365 53.336059288264465),2262.6220000000003,2262.6220000000003,0.0,0.0
POINT (-6.2347668012552635 53.3356632142206),POINT (-6.2594179750998995 53.355710345393746),3443.987,3771.4710000000005,30.663577091250485,8.683190192898218
POINT (-6.24652481186275 53.35502576557132),POINT (-6.2567622729337 53.35287503753944),1297.8399999999997,1413.0739999999998,19.908756331384293,8.154845393801045
POINT (-6.295956502901358 53.33734581479262),POINT (-6.26995816195378 53.33027260639808),2372.7440000000006,2924.3900000000003,24.461363190464606,18.86362626051928
POINT (-6.254029415102735 53.35721940383607),POINT (-6.2317535447212355 53.34846680121053),2058.294,2351.051999999999,41.7037773342862,12.452212881722712
POINT (-6.307510689329401 53.35689600899621),POINT (-6.2377101921340765 53.3523039249137),6516.733000000001,7963.993999999999,32.61305743022981,18.17255261618728
POINT (-6.279789730303674 53.34186038163805),POINT (-6.276996376702393 53.35434452801177),2177.7619999999997,2275.9230000000002,7.936303182380191,4.313019377193363
POINT (-6.2335548841999575 53.356227144951006),POINT (-6.286788518094527 53.35259864717108),5099.09,5414.777000000002,7.201733010512263,5.830101590517978
POINT (-6.244411070175266 53.33416697164174),POINT (-6.236033526011892 53.33319508346394),672.511,798.6030000000001,10.509966202887245,15.789071666397458
POINT (-6.29171425006808 53.33373328942665),POINT (-6.276204111092021 53.3441510378187),1929.132,2246.9560000000006,20.291484754770135,14.144647247209132
POINT (-6.24628143706473 53.3500078679016),POINT (-6.284289814840281 53.35110010899714),3519.5280000000007,3522.1610000000005,0.2528304451522625,0.07475524259111978
POINT (-6.278963662366536 53.3346718222513),POINT (-6.25390806028939 53.359662543315146),4140.288999999999,4687.132000000002,27.108662507084937,11.666899929423861
POINT (-6.295801023282571 53.349761974138),POINT (-6.2663418460677685 53.347924966905936),2370.6680000000006,2591.7809999999995,2.0434817784374477,8.531314952922294
POINT (-6.252981818494441 53.348242773716635),POINT (-6.2677567912830465 53.34776508181602),1428.842,1431.4750000000001,0.6330833253837912,0.18393614977558378
POINT (-6.305243749138268 53.342316096388124),POINT (-6.278004828178264 53.35576805153154),3040.6590000000006,3178.0699999999997,5.42984632409883,4.323724776357952
POINT (-6.267489483146894 53.33762954150092),POINT (-6.235332822181565 53.348426967349944),3239.7559999999994,5297.797000000002,41.714541730511705,38.84710946833187
POINT (-6.241101409624688 53.331186286056),POINT (-6.290365220309711 53.353136752789304),5275.688,6435.3290000000015,36.06222591837911,18.019917862785277
POINT (-6.256959385386207 53.355441177862694),POINT (-6.277417619058233 53.33412653496441),3352.7859999999996,3875.3739999999993,22.49974283084546,13.48484043088486
POINT (-6.2449039416448535 53.35338491495481),POINT (-6.286960625969981 53.34805269004495),3552.1160000000004,3607.747,9.173557482234068,1.5419872845850722
POINT (-6.279654462133529 53.34919535226592),POINT (-6.2656804690658 53.3572181263814),1913.5120000000002,2067.181,9.10438558944243,7.433746730450786
POINT (-6.2641006293487465 53.33477661382388),POINT (-6.256627675228911 53.336941672357135),1321.393,1321.393,0.0,0.0
POINT (-6.306567811592699 53.35179272345002),POINT (-6.2448367243811145 53.34646674279802),4437.331999999999,4455.32,23.633329023871337,0.4037420432202465
POINT (-6.245671039522427 53.346532460789774),POINT (-6.277499818033462 53.34007554309446),2741.261999999999,2898.9359999999992,15.592414660167032,5.439030044126551
POINT (-6.262895481179569 53.34665654485389),POINT (-6.300563279443577 53.34951390489273),3721.7099999999996,3738.6729999999993,15.434319064563441,0.45371713439500433
POINT (-6.292790833194124 53.3422579980233),POINT (-6.231285492925477 53.35329918525755),4969.599000000001,6549.572000000001,28.323548496045607,24.123301492066958
POINT (-6.292939318360269 53.354569941749105),POINT (-6.2645907627192585 53.34417576499412),2821.162,2976.0589999999997,13.08996934676344,5.204769125880903
POINT (-6.263679062608314 53.355510107694045),POINT (-6.2761479104805415 53.33592013571312),3046.429,3280.896,28.091905288617646,7.146431950296508
POINT (-6.26646966101668 53.35032414113005),POINT (-6.270061174727679 53.35521664720217),1062.7030000000002,1062.7030000000002,0.0,0.0
POINT (-6.29919937649942 53.344551837168105),POINT (-6.266793330003011 53.35571334602877),3192.4919999999993,4199.966,24.025661711611246,23.987670376379263
POINT (-6.271260630328324 53.353697468679066),POINT (-6.258460102069878 53.33416661813047),3246.4710000000005,3764.46,6.857466157063703,13.759981511292445
POINT (-6.278573168779778 53.348507579235076),POINT (-6.2456847084857925 53.35766084601711),3435.2489999999993,4032.3230000000003,28.884789022353562,14.807196744903642
POINT (-6.27732341420768 53.34556181819057),POINT (-6.273802517770175 53.356508150688555),1891.2119999999998,1980.9779999999998,9.550918385672555,4.531398127591527
POINT (-6.2646090292694225 53.33146274448118),POINT (-6.255883738490197 53.35832074926031),3830.334,4688.148000000002,18.704404474133703,18.297502553247078
POINT (-6.2868129510462305 53.35514666777828),POINT (-6.296903928987798 53.332188000747074),3544.883999999999,4493.665000000001,11.917689748211618,21.11374568420213
POINT (-6.259021150393222 53.355264784682156),POINT (-6.2668431677685215 53.3401861256783),2255.576,2408.165,8.65951156768348,6.336318317058837
POINT (-6.248780431264418 53.34400714911619),POINT (-6.264072445035481 53.35718647474848),2224.9239999999995,2883.3140000000003,12.897009919746154,22.834488369979844
POINT (-6.231756390314988 53.35343952074826),POINT (-6.243597664507716 53.33414400838451),2935.2949999999996,3009.6639999999993,11.193348635566398,2.471006730319388
POINT (-6.304873239590208 53.333235064297654),POINT (-6.2892960052394224 53.34720600464219),2675.0499999999993,3005.2169999999996,1.786941032778632,10.98646121062141
POINT (-6.235602121709127 53.336908322591405),POINT (-6.2906654187469675 53.35669420900328),5368.981000000002,6991.632000000001,26.62642488932178,23.208472642724896
POINT (-6.305180741366936 53.356809063376964),POINT (-6.309803587756023 53.33680989351063),3512.8540000000003,3924.8840000000005,18.707613291972386,10.497889873942775
POINT (-6.301148192611871 53.34038724539647),POINT (-6.237560263680858 53.33460086340615),5106.2270000000035,6300.887000000002,40.1844489149943,18.960187668815493
POINT (-6.285919566177079 53.35780766002667),POINT (-6.253485982740242 53.35908497713818),3742.883999999999,4330.188,14.904904006522491,13.563013892237494
POINT (-6.275887796222783 53.35915212870906),POINT (-6.252949486936826 53.35709982799093),2584.2819999999997,2596.2180000000003,0.19811663003133878,0.45974567621057255
POINT (-6.289929430639367 53.33194121228031),POINT (-6.245225954233864 53.352052643201255),4698.927999999999,5203.916,13.217073532322424,9.703999833971208
POINT (-6.307038539217636 53.35468959039875),POINT (-6.274857579455514 53.33302671517106),4203.743,5104.985000000001,16.443578064158853,17.654155692915847
POINT (-6.236328404846286 53.35909948372532),POINT (-6.246372956490552 53.33419250016667),3901.1090000000013,4203.693,15.47245744923537,7.198051808255239
POINT (-6.282824729961368 53.35640256054054),POINT (-6.257921029226565 53.35727910407636),3705.514,3947.8510000000006,7.502815590630031,6.138453553591572
POINT (-6.241658085516898 53.347653152757765),POINT (-6.252713685634142 53.3482431311208),669.595,691.0,10.342411313516193,3.097684515195365
POINT (-6.289108226815711 53.35167567405978),POINT (-6.250187263954658 53.34697156942652),3381.928000000001,3585.2679999999996,17.575453841444997,5.671542545773392
POINT (-6.256096783698504 53.35301391381934),POINT (-6.250278738713779 53.350990154832),757.0550000000001,862.802,2.142698251905517,12.256230282266378
POINT (-6.276666979810412 53.33533577302514),POINT (-6.241681877445148 53.33385603133766),3401.6140000000014,3703.549,48.617300561393826,8.152585533497696
POINT (-6.249331421012941 53.33325295604138),POINT (-6.276262559130068 53.345870712064894),2819.8149999999996,3206.115,34.112875187619196,12.048850399938873
POINT (-6.279998916525278 53.358747176553564),POINT (-6.279314499380407 53.3384307582038),2643.433000000001,2805.3320000000003,5.829260409464293,5.771117286652681
POINT (-6.307216154658062 53.340641172270495),POINT (-6.246787637733201 53.342196474528635),4350.133000000001,5757.571000000001,31.848719079984903,24.444995988759842
POINT (-6.264302140015099 53.345339028512235),POINT (-6.2923048622236495 53.3327754714065),2937.533999999999,3534.9460000000004,34.99101442856648,16.90017329826258
POINT (-6.280339545632116 53.34518683949745),POINT (-6.25720450195601 53.34179341965687),2073.9629999999997,2364.1429999999996,19.142936971697083,12.274215223021615
POINT (-6.2556948522996505 53.351007730391494),POINT (-6.233415638130818 53.35704839951357),2450.6259999999993,2601.989999999999,38.00812127836493,5.8172398817827755
POINT (-6.302899135544144 53.342281521903814),POINT (-6.273808592411776 53.35650757215126),3296.6189999999997,3481.7649999999994,9.852100441953832,5.3175903600616286
POINT (-6.2802776325100345 53.33593231080422),POINT (-6.243285859960759 53.35076782054643),3858.870999999999,4059.611,3.5253538481637348,4.944808751380384
POINT (-6.245760593644982 53.33939000377743),POINT (-6.234412280669722 53.35281128229546),2476.586,2485.4599999999996,8.891630424397713,0.3570365244260538
POINT (-6.290168468683124 53.336477231450175),POINT (-6.292254951817023 53.332332115075054),616.806,616.806,0.0,0.0
POINT (-6.297974837456732 53.330955626789056),POINT (-6.27870804242538 53.343056910094155),2287.942,2617.562,26.684519913190346,12.592633908958025
POINT (-6.246831747773085 53.346697387063855),POINT (-6.231093173188861 53.342441762829075),1487.9279999999999,1510.846,26.220304136277083,1.516898479394996
POINT (-6.26692719810402 53.3325264061605),POINT (-6.273015502942849 53.353970122547295),2790.7049999999995,2856.2889999999993,4.3249579573356565,2.296126197314062
POINT (-6.248235124794214 53.34603224867764),POINT (-6.300016622193779 53.333186983620465),4534.046,6516.636000000003,35.36658094854916,30.423519128581095
POINT (-6.261152782802408 53.346459376291605),POINT (-6.291917514413037 53.35556623882598),2843.7309999999998,3101.621999999999,4.158993994868195,8.314714043168358
POINT (-6.243873221898331 53.34286087647187),POINT (-6.271895022409008 53.33547395161337),2930.8320000000003,4043.6770000000006,20.98021287493571,27.520620464987687
POINT (-6.296197331410839 53.34013056865272),POINT (-6.251048209428997 53.334980928180464),4198.695,4830.972000000001,31.740810923443977,13.087987262190733
POINT (-6.2971936411958644 53.34175789491963),POINT (-6.273384964316146 53.335916330863554),2312.447000000001,2812.203000000001,10.282192518993895,17.77097883758746
POINT (-6.251672802272334 53.35394039351905),POINT (-6.307854747132552 53.354782132901946),5006.795000000001,5284.833,33.1222579248471,5.261055552748756
POINT (-6.251454206574603 53.33752976215422),POINT (-6.2842072951170405 53.334980604319085),2910.344,3656.844999999999,8.789263368026056,20.41379932701548
POINT (-6.287848086774344 53.35801728263924),POINT (-6.2898001166431765 53.33386087632969),3398.188999999999,4113.707999999999,15.783253964507141,17.39352914693994
POINT (-6.2552147996705045 53.35184136271706),POINT (-6.289183982973202 53.3484534613095),3001.623000000001,3074.3559999999993,33.41897701920198,2.3657962838395545
POINT (-6.239824649224738 53.33973178981756),POINT (-6.269297404138298 53.35755584190676),3522.409,3775.5690000000004,28.857382633173287,6.705214498794758
POINT (-6.293682720495312 53.347404271058956),POINT (-6.278971595557241 53.33730670241928),2134.666,2195.883,8.41089874434608,2.7878079114415315
POINT (-6.236683517754516 53.33911789254608),POINT (-6.267423574732021 53.353756435646645),3168.5010000000007,3362.3360000000007,28.044526844156472,5.764890837798482
POINT (-6.268657659946381 53.340983574540736),POINT (-6.298571163483087 53.34822095021513),2534.4339999999993,2748.8169999999996,25.70005812422906,7.799100485772617
POINT (-6.282289666786601 53.3502631296338),POINT (-6.24678223902415 53.33975238859248),3142.8420000000006,3526.471,6.468248758886014,10.878552524606027
POINT (-6.283950344073771 53.34998631997954),POINT (-6.241543755721262 53.34190719931468),3735.6480000000006,4033.613,31.15471179055935,7.387049773986727
POINT (-6.287398973320287 53.35511976002845),POINT (-6.2690074946461 53.35105930401244),1563.247,1725.7859999999998,3.605072977363455,9.418259274324845
POINT (-6.280702213360252 53.339475686024215),POINT (-6.294096721191637 53.33201516928582),1531.1939999999997,2016.1699999999996,18.67879445473245,24.054320816201017
POINT (-6.264912463280292 53.35314278068361),POINT (-6.255265659766172 53.3393098956479),2320.1289999999995,2320.1289999999995,0.0,0.0
POINT (-6.2801641498149925 53.33267374974688),POINT (-6.2985619973199265 53.33449017964311),1595.5529999999999,1595.5529999999999,0.0,0.0
POINT (-6.282930899682969 53.3323742525968),POINT (-6.244455077017401 53.330889989096086),3318.4339999999993,3695.5749999999994,21.711590706128124,10.205204873395889
POINT (-6.296796227964608 53.33373292733173),POINT (-6.277835818819991 53.33894589443198),1639.5359999999998,2116.1140000000005,24.089381688038117,22.521376447582718
POINT (-6.248054440703573 53.34626146538219),POINT (-6.283298968018526 53.334647021534394),3496.801,5287.609000000002,33.33912584524317,33.86801104242014
POINT (-6.240440938084648 53.35705616277827),POINT (-6.269252803636206 53.35192819158393),4226.043000000001,4335.0059999999985,17.529569226786094,2.5135605348642645
POINT (-6.293509722339572 53.35508193307265),POINT (-6.25849137799437 53.3555182464051),3255.524000000001,3440.7540000000004,10.885325666660243,5.3834130542317045
POINT (-6.257557990178353 53.35919189498498),POINT (-6.282431630747082 53.34887635167478),2365.1310000000003,2644.643,11.672584234509767,10.568987950358506
POINT (-6.297208067195596 53.357630434619864),POINT (-6.2580424319342125 53.3319271827006),4840.503,5953.466,15.243178988773236,18.69437064056468
POINT (-6.237398695474667 53.35569199504535),POINT (-6.259387181092423 53.352869349959455),2355.7519999999995,2355.7519999999995,0.0,0.0
POINT (-6.255522599141241 53.34043574250539),POINT (-6.276825022520734 53.33887823307479),2342.3489999999997,2367.1220000000003,0.48551594734782083,1.0465451294863801
POINT (-6.243649053417565 53.33766114198883),POINT (-6.241692322409746 53.33171736505511),1207.1440000000002,1323.078,31.11162811204405,8.762446356148295
POINT (-6.270005296666283 53.330484402624435),POINT (-6.2392630303499095 53.35691452304413),4606.939000000001,5477.690000000002,46.10464633305436,15.896317608334913
POINT (-6.282029529836372 53.33898294300337),POINT (-6.268136644912073 53.340730330761936),1369.974,1446.0359999999998,10.398635130643433,5.260035019875017
POINT (-6.3059830366930525 53.350576569731075),POINT (-6.296612352035422 53.33574213199257),3572.8840000000005,3733.059999999999,30.206668302423026,4.2907427150916035
POINT (-6.260488624120796 53.347926570556844),POINT (-6.301594834230756 53.35892870275803),4057.0199999999995,4058.9479999999994,6.8450355020212115,0.04749999260891945
POINT (-6.304214715051535 53.33325904545613),POINT (-6.257586413694644 53.33629237670026),3680.2390000000005,4437.090000000001,12.127218776693999,17.05737318828332
POINT (-6.306426383463719 53.336616394418535),POINT (-6.294705968228536 53.3370308617091),1274.7859999999998,1323.0690000000002,6.76284979309156,3.6493183651041896
POINT (-6.271923783096135 53.3554088337851),POINT (-6.282472385975935 53.348679430082),1712.4410000000003,1760.3770000000004,5.114535127008125,2.7230530732905587
POINT (-6.2810051528983495 53.331064372341224),POINT (-6.239326028367458 53.35963925754749),4870.234000000001,6662.794000000003,28.57927908147932,26.904028550184808
POINT (-6.298007223155065 53.335916329626),POINT (-6.253340454711453 53.35283270679748),4322.190999999999,4679.681000000001,24.78395313381377,7.6391959195509775
POINT (-6.273984612510532 53.33350174409376),POINT (-6.2617248833851455 53.35422221374214),3517.574000000001,3797.454000000001,22.211619254593625,7.370201192693843
POINT (-6.24962675394251 53.354027241116036),POINT (-6.280529753325299 53.339356469947845),3529.698999999999,3891.7749999999996,26.300189432450217,9.30362109834203
POINT (-6.273385057149011 53.34555367830284),POINT (-6.252803844052562 53.35801482645413),2503.2129999999997,2839.131,14.827799627792126,11.831718930898226
POINT (-6.276207238645557 53.333078111912556),POINT (-6.249635500778607 53.352612054017854),3425.8559999999998,4255.157999999999,4.6265807222036885,19.48933506111876
POINT (-6.235563432450443 53.358432078362654),POINT (-6.290505577946158 53.35275126340366),5256.080000000001,5581.34,12.49061755957174,5.827632790691829
POINT (-6.238856593565798 53.33663704297521),POINT (-6.275535205603842 53.342354759292874),3430.6930000000007,4357.983,24.753244564267874,21.277962763966713
POINT (-6.296124486558063 53.35435781061724),POINT (-6.29216006317183 53.348655970281186),1271.692,1350.656,18.87343034973755,5.8463442949203905
POINT (-6.236835144104237 53.35318653701226),POINT (-6.283507295116236 53.33507658924648),5371.675000000001,6696.1050000000005,26.845467236210354,19.77911039328086
POINT (-6.271488968559627 53.35079719232838),POINT (-6.238821223765203 53.35714124105638),3123.727,3227.740999999999,12.282419327710077,3.2225014336651934
POINT (-6.269587269945195 53.3374388701623),POINT (-6.2331838967436415 53.35719857560919),4280.8589999999995,6368.001000000002,46.5200759184645,32.775465958626604
POINT (-6.2989702764490225 53.34136533575348),POINT (-6.2696299690275215 53.35876085675553),3547.7000000000003,5085.352,5.0906408909305805,30.236884290408995
POINT (-6.295848612693573 53.33751477329338),POINT (-6.281692643265351 53.35945241080105),3981.7999999999993,4241.4349999999995,9.821615846774094,6.121395235338989
POINT (-6.290267950852589 53.353569921405644),POINT (-6.262899094210392 53.35187037155167),2375.521,2598.334,13.062290202263004,8.575225509884397
POINT (-6.263296460831911 53.34421222599191),POINT (-6.254188935202582 53.35528034987855),2304.7239999999993,3784.5040000000004,9.689055704930917,39.10102882702729
POINT (-6.247227427306026 53.3346970889217),POINT (-6.2364638214242625 53.3338234228541),925.274,1158.9150000000002,24.690254093793857,20.160322370493105
POINT (-6.281419598921468 53.33405970185061),POINT (-6.298478990408605 53.33258491305713),1623.6930000000002,1757.4140000000002,3.05859742024635,7.608964080176896
POINT (-6.272532464869715 53.350846440833415),POINT (-6.279660469816769 53.33780703576835),2099.621,2463.2000000000003,29.752776070760966,14.760433582331931
POINT (-6.297307223163994 53.34687508366987),POINT (-6.291430734505786 53.343004936174346),1803.8780000000002,1803.8780000000002,0.0,0.0
POINT (-6.258266927527835 53.3547168131827),POINT (-6.3062413581105154 53.33467914480886),4871.465,5791.102000000002,22.009609851628834,15.880172720148968
POINT (-6.281847913281064 53.34735932291535),POINT (-6.298206986330109 53.35951809058702),2296.879,2689.4580000000005,2.395949489286482,14.596955966592548
POINT (-6.240572687904562 53.33541266882074),POINT (-6.2798647763537945 53.3570675955954),5472.672999999998,6145.232,28.261198004043706,10.944403726336157
POINT (-6.255429861253528 53.35469421277966),POINT (-6.242999759764638 53.344273678474536),2053.931,2192.849,34.16335201356448,6.335046325579195
POINT (-6.2825827969710994 53.34541521350224),POINT (-6.24238193318964 53.35858372322018),3737.234,4338.523000000001,30.258510163372932,13.859301886840314
POINT (-6.302595651167426 53.33519328041226),POINT (-6.2619230033244175 53.33150705177441),3252.5910000000003,3706.3420000000006,5.826100549730144,12.242556137560973
POINT (-6.289712364229538 53.35694131419578),POINT (-6.289803648075209 53.34018380128687),3299.4349999999995,3365.8919999999994,4.893221000525684,1.9744246101776257
POINT (-6.2362390382099 53.33708830820225),POINT (-6.264472697632606 53.35485582850644),3505.3470000000007,3901.707000000002,30.761365639245835,10.158630568620381
POINT (-6.283862438750911 53.33220458204752),POINT (-6.290296278201555 53.35652196998351),3961.000000000001,4446.796999999999,14.138543323781153,10.924649809739414
POINT (-6.291347260929121 53.34765199996499),POINT (-6.28909507595778 53.33280663198368),2600.778,2622.974,13.877584089434984,0.8462150215747608
POINT (-6.276881248011257 53.331188249720384),POINT (-6.273882028772775 53.35109307983706),2524.89,3014.7350000000006,13.394277814424896,16.24836013778991
POINT (-6.302134589749329 53.35584703229067),POINT (-6.26451385971832 53.3521753038857),3711.2819999999992,4625.132,31.18916025754328,19.7583550047869
POINT (-6.24434014723398 53.330871970273655),POINT (-6.274043836354185 53.333967026261575),2424.536,3010.332000000001,45.456989567060745,19.459514764484467
POINT (-6.277842176663902 53.346709443712285),POINT (-6.2604425152623255 53.34317161140602),1710.709,1717.013,11.886194205392878,0.36714922950495193
POINT (-6.243925313395047 53.331287995030586),POINT (-6.267199026507943 53.339654835131334),2167.3640000000005,3358.072,28.68564287941908,35.45808428169496
POINT (-6.296771738763302 53.35985410499505),POINT (-6.291611041639943 53.34331276532048),3240.061,3359.4590000000003,6.324095409170966,3.554084154621328
POINT (-6.25316480251871 53.35402710407614),POINT (-6.286478929359663 53.35117050818488),3143.214000000001,3592.212999999999,20.734489296606316,12.499230975446002
POINT (-6.243717299588955 53.34550821349395),POINT (-6.281644732314004 53.33115027778387),3472.174,4944.812000000002,28.89551646868686,29.78147601971523
POINT (-6.292129146947966 53.33170708233938),POINT (-6.2366563719985315 53.35827826402191),5707.197000000003,6682.132000000001,28.63160533080502,14.590178703443726
POINT (-6.275940248950469 53.343822936792556),POINT (-6.2704974121365735 53.34146160943266),603.272,603.272,0.0,0.0
POINT (-6.233233729668398 53.35731946021195),POINT (-6.278519518964121 53.34577961499601),4370.61,4383.640999999999,10.735760848918117,0.29726430608708704
POINT (-6.279408260053852 53.34749085448929),POINT (-6.259687155047818 53.33970482860222),3100.159,3798.1320000000005,18.58128140266999,18.376744146859572
POINT (-6.234587258120697 53.33716379831509),POINT (-6.271296064969215 53.3357064445587),2946.155,3394.354,44.36113646482391,13.2042503522025
POINT (-6.272894518440879 53.33539797709269),POINT (-6.24116725319474 53.33523471591791),3029.451,3499.8030000000003,35.60060949643846,13.439385016813812
POINT (-6.238877409816074 53.35481722206571),POINT (-6.276184497501811 53.33323903096106),5124.927000000001,5976.628,34.28226879324431,14.250527220365719
POINT (-6.3096934540294995 53.33857959003292),POINT (-6.2954860556830265 53.337242438413526),1190.6640000000002,1190.6640000000002,0.0,0.0
POINT (-6.25370206808872 53.330326191257406),POINT (-6.264897397015288 53.34490243767883),2316.526,2338.8279999999995,12.675761423293492,0.953554515338438
POINT (-6.247413276750331 53.34106576685968),POINT (-6.279632548382139 53.33419479187335),3244.5739999999996,4197.89,28.274651951685044,22.709408774408107
POINT (-6.288855725383823 53.353118194314185),POINT (-6.273634407510363 53.3565242281877),1874.0679999999995,1879.1539999999998,14.614734758192569,0.270653709062708
POINT (-6.2680677531458695 53.33931029789122),POINT (-6.2737918694769625 53.35508455184989),2429.2869999999994,2483.0329999999994,4.431833656815307,2.164530233790695
POINT (-6.301723357837794 53.339507040822404),POINT (-6.278621545535432 53.336181462847975),1969.1950000000002,1980.8950000000002,0.3262495382640116,0.5906421087437771
POINT (-6.302902524162418 53.334400120323366),POINT (-6.275445967315739 53.340491600752344),2480.288,2902.7269999999994,17.997307722417222,14.553177064188242
POINT (-6.2669848999697715 53.33125667738348),POINT (-6.23712107094632 53.355574784575914),4508.546,5449.459000000002,52.54903126294531,17.26617266044209
POINT (-6.289448327045219 53.332324257269896),POINT (-6.30183629504004 53.338551549612184),1235.339,1491.1999999999998,40.588698196934075,17.158060622317592
POINT (-6.241048708712277 53.33728701694535),POINT (-6.245769240794416 53.35243782859754),2352.690999999999,2432.9369999999994,21.288778005285145,3.298318041116583
POINT (-6.271463927824368 53.33854223424488),POINT (-6.245961516268551 53.34056600029091),2187.303,3658.1850000000004,11.95063635625011,40.20797198610787
POINT (-6.2439403251435674 53.331722185386134),POINT (-6.26324452145888 53.34246107396332),2472.375,2551.958,35.554268134962385,3.1185074362509133
POINT (-6.255648564713815 53.35757320862775),POINT (-6.285014968774585 53.34973361099102),2804.667000000001,2899.61,8.596839232037148,3.274336893582216
POINT (-6.234958670476092 53.34016549793436),POINT (-6.238731538707972 53.33240675502759),1324.014,1815.9319999999998,40.463174243361244,27.08900994090087
POINT (-6.244903815868993 53.34323728594735),POINT (-6.2894010668211795 53.35055380496291),3669.7739999999994,3974.4179999999997,17.78291166088778,7.665122289603164
POINT (-6.258439928859869 53.353814056837315),POINT (-6.287172242822998 53.33798164593073),3100.817,3853.2549999999997,23.82628273672389,19.527334681976658
POINT (-6.289462112651462 53.33573422321685),POINT (-6.231474646270762 53.343695504499316),4770.115,6837.023000000002,39.23149489256152,30.23111082118638
POINT (-6.274622448607764 53.34994112816005),POINT (-6.268292361779844 53.3439495187147),1147.3600000000001,1295.0289999999995,2.5017676801564335,11.402756231713688
POINT (-6.2335325682615155 53.34801687891975),POINT (-6.265642623836912 53.35004030993013),2799.5999999999995,3325.1520000000005,17.113085140216114,15.805352657562752
POINT (-6.268766436722947 53.340633420089496),POINT (-6.291577407777033 53.35068890732014),2873.2850000000003,3260.530000000001,21.070715850512716,11.876750098910321
POINT (-6.278778512875376 53.33171834797988),POINT (-6.291409349931564 53.353202423847755),3632.7259999999983,3725.6569999999983,4.857465456103601,2.4943520028816417
POINT (-6.233152551200359 53.35849826367411),POINT (-6.286171585095287 53.349541898339915),5049.751000000001,5601.993000000001,10.56894686428136,9.857955909620024
POINT (-6.252638871258438 53.333256410464124),POINT (-6.250249966806378 53.34256040299686),1507.159,1668.5639999999999,24.266447161495297,9.673287929021587
POINT (-6.239027001568858 53.34142837521147),POINT (-6.303545680815574 53.3565700316385),5267.742999999999,5960.963,28.179855222938407,11.629329019488985
POINT (-6.258502305039554 53.35554910934634),POINT (-6.244346229484372 53.33276347110521),3417.2219999999998,4652.098000000001,33.41033382491197,26.544496698048942
POINT (-6.271103243824175 53.3421761577658),POINT (-6.29971288079529 53.35350205023307),3079.611999999999,3448.1089999999995,20.080230537334128,10.68693014054951
POINT (-6.284444955912484 53.35128691996133),POINT (-6.2997943327569885 53.33530690622536),3131.189,3535.259,30.25389290235085,11.429714201986336
POINT (-6.2684265258096366 53.33320751870172),POINT (-6.261333040186249 53.346086741665914),1804.7919999999997,1880.5950000000003,2.6535215826536658,4.030798763157435
POINT (-6.25129421176748 53.3454752648033),POINT (-6.283857098132079 53.34524023419692),2843.888000000001,2864.9320000000007,3.8785068527238136,0.7345375038569804
POINT (-6.259821258823742 53.33190223547098),POINT (-6.278410011059812 53.335647329061466),1717.7740000000001,1862.693,0.7553327635703023,7.7800797018080745
POINT (-6.2543565980077505 53.35882639273665),POINT (-6.2672044938869265 53.33895079920397),3295.4900000000007,3742.972,14.8276393940692,11.9552590828892
POINT (-6.306459844011921 53.33890717851033),POINT (-6.289714628989321 53.34958444674746),2216.02,2296.258,1.8595459566760817,3.4942937596733397
POINT (-6.276065056576133 53.334679965795935),POINT (-6.248105062891736 53.33647454284663),2506.659000000001,3349.032,32.82335787968374,25.15273069949762
POINT (-6.257633311199525 53.34878238209892),POINT (-6.286940774769398 53.33567138067302),3036.919000000001,3128.9620000000004,17.253324532409277,2.9416464629484045
